Address,PatternWritten,ReadbackValues,Tags
0x000003FC,BB93024A,"ff6108000|dd9285a15|dd9285a15|dd9285a15|dd9285a15","LAG-2 (exp:F6108000)|LAG-1 (exp:D9285A15)|LAG-1 (exp:D9285A15)|LAG-1 (exp:D9285A15)|LAG-1 (exp:D9285A15)"
0x000003FC,996B0914,"dd9285a15|bbb93024a|bbb93024a|bbb93024a|bbb93024a","LAG-2 (exp:D9285A15)|LAG-1 (exp:BB93024A)|LAG-1 (exp:BB93024A)|LAG-1 (exp:BB93024A)|LAG-1 (exp:BB93024A)"
0x000003FC,5AB427C8,"bbb93024a|9996b0914|9996b0914|9996b0914|9996b0914","LAG-2 (exp:BB93024A)|LAG-1 (exp:996B0914)|LAG-1 (exp:996B0914)|LAG-1 (exp:996B0914)|LAG-1 (exp:996B0914)"
0x000003FC,C74B5E4E,"9996b0914|55ab427c8|55ab427c8|55ab427c8|55ab427c8","LAG-2 (exp:996B0914)|LAG-1 (exp:5AB427C8)|LAG-1 (exp:5AB427C8)|LAG-1 (exp:5AB427C8)|LAG-1 (exp:5AB427C8)"
0x000003FC,116532CC,"55ab427c8|cc74b5e4e|cc74b5e4e|cc74b5e4e|cc74b5e4e","LAG-2 (exp:5AB427C8)|LAG-1 (exp:C74B5E4E)|LAG-1 (exp:C74B5E4E)|LAG-1 (exp:C74B5E4E)|LAG-1 (exp:C74B5E4E)"
0x000003FC,22CD0CD0,"cc74b5e4e|1116532cc|1116532cc|1116532cc|1116532cc","LAG-2 (exp:C74B5E4E)|LAG-1 (exp:116532CC)|LAG-1 (exp:116532CC)|LAG-1 (exp:116532CC)|LAG-1 (exp:116532CC)"
0x000003FC,E51AAF27,"1116532cc|222cd0cd0|222cd0cd0|222cd0cd0|222cd0cd0","LAG-2 (exp:116532CC)|LAG-1 (exp:22CD0CD0)|LAG-1 (exp:22CD0CD0)|LAG-1 (exp:22CD0CD0)|LAG-1 (exp:22CD0CD0)"
0x000003FC,031966BA,"222cd0cd0|ee51aaf27|ee51aaf27|ee51aaf27|ee51aaf27","LAG-2 (exp:22CD0CD0)|LAG-1 (exp:E51AAF27)|LAG-1 (exp:E51AAF27)|LAG-1 (exp:E51AAF27)|LAG-1 (exp:E51AAF27)"
0x000003FC,3C47C6F0,"ee51aaf27|0031966ba|0031966ba|0031966ba|0031966ba","LAG-2 (exp:E51AAF27)|LAG-1 (exp:031966BA)|LAG-1 (exp:031966BA)|LAG-1 (exp:031966BA)|LAG-1 (exp:031966BA)"
0x000003FC,02654810,"0031966ba|33c47c6f0|33c47c6f0|33c47c6f0|33c47c6f0","LAG-2 (exp:031966BA)|LAG-1 (exp:3C47C6F0)|LAG-1 (exp:3C47C6F0)|LAG-1 (exp:3C47C6F0)|LAG-1 (exp:3C47C6F0)"
0x000003FC,B11D24A4,"33c47c6f0|002654810|002654810|002654810|002654810","LAG-2 (exp:3C47C6F0)|LAG-1 (exp:02654810)|LAG-1 (exp:02654810)|LAG-1 (exp:02654810)|LAG-1 (exp:02654810)"
0x000003FC,582D7992,"002654810|bb11d24a4|bb11d24a4|bb11d24a4|bb11d24a4","LAG-2 (exp:02654810)|LAG-1 (exp:B11D24A4)|LAG-1 (exp:B11D24A4)|LAG-1 (exp:B11D24A4)|LAG-1 (exp:B11D24A4)"
